""	"cycle"	"bonica_rid"	"recipient_name"	"share.ind"	"share.group"	"recipient_state"	"recipient_party"	"np_score"	"candidate_cfscore"	"state.party"	"total.raised"
"20329"	1998	"cand117674"	"HUBLER, MARY"	0.279279279279279	0.472972972972973	"WI"	100	-0.957	-0.582581533432231	"WI-100"	4440
"20330"	2000	"cand117674"	"HUBLER, MARY"	0.71830985915493	0.161971830985915	"WI"	100	-0.957	-0.582581533432231	"WI-100"	7100
"20331"	2002	"cand117674"	"HUBLER, MARY"	1	0	"WI"	100	-0.957	-0.582581533432231	"WI-100"	2150
"20332"	2004	"cand117674"	"HUBLER, MARY"	0.897908543069833	0.0638071605813541	"WI"	100	-0.957	-0.582581533432231	"WI-100"	14105
"20333"	2006	"cand117674"	"HUBLER, MARY"	0.862129109779346	0.0747774319840836	"WI"	100	-0.957	-0.582581533432231	"WI-100"	21396.83
"20334"	2008	"cand117674"	"HUBLER, MARY"	0.568980927538345	0.262534428870203	"WI"	100	-0.957	-0.582581533432231	"WI-100"	18102.54
"20335"	1998	"cand117675"	"HUEBSCH, MIKE"	0.719802793755136	0.24239934264585	"WI"	200	0.81	0.681282377962883	"WI-200"	30425
"20336"	2000	"cand117675"	"HUEBSCH, MICHAEL"	0.822877385441664	0.174837161467261	"WI"	200	0.81	0.681282377962883	"WI-200"	43755
"20337"	2002	"cand117675"	"HUEBSCH, MICHAEL"	0.854697122034535	0.120927757757516	"WI"	200	0.81	0.681282377962883	"WI-200"	43414.35
"20338"	2004	"cand117675"	"HUEBSCH, MIKE"	0.667499895031357	0.309836420683785	"WI"	200	0.81	0.681282377962883	"WI-200"	83834.56
"20339"	2006	"cand117675"	"HUEBSCH, MICHAEL D"	0.960566570450609	0.0294617577093148	"WI"	200	0.81	0.681282377962883	"WI-200"	220624.99
"20340"	2008	"cand117675"	"HUEBSCH, MIKE"	0.944446961591292	0.0253730045352596	"WI"	200	0.81	0.681282377962883	"WI-200"	243441.41
"20341"	2010	"cand117675"	"HUEBSCH, MIKE"	0.820801745309167	0.0668313922628226	"WI"	200	0.81	0.681282377962883	"WI-200"	98531.54
"20342"	1998	"cand117676"	"KAUFERT, DEAN R"	0.603680315702447	0.337882616700094	"WI"	200	0.484	0.658764413266684	"WI-200"	19679.29
"20343"	2000	"cand117676"	"KAUFERT, DEAN"	0.597966488561498	0.360533277999689	"WI"	200	0.484	0.658764413266684	"WI-200"	19277
"20344"	2002	"cand117676"	"KAUFERT, DEAN"	1	0	"WI"	200	0.484	0.658764413266684	"WI-200"	13725
"20345"	2004	"cand117676"	"KAUFERT, DEAN R"	0.771960614722969	0.16096113835319	"WI"	200	0.484	0.658764413266684	"WI-200"	44420.66
"20346"	2006	"cand117676"	"KAUFERT, DEAN R"	0.851284362325372	0.101847679134745	"WI"	200	0.484	0.658764413266684	"WI-200"	55475
"20347"	2008	"cand117676"	"KAUFERT, DEAN R"	0.826401058610058	0.146647751831813	"WI"	200	0.484	0.658764413266684	"WI-200"	48977.43
"20348"	2010	"cand117676"	"KAUFERT, DEAN R"	0.251308393099438	0.482167086644699	"WI"	200	0.484	0.658764413266684	"WI-200"	10318
"20349"	2012	"cand117676"	"KAUFERT, DEAN R"	0.646437070000503	0.229999856217514	"WI"	200	0.484	0.658764413266684	"WI-200"	22255.84
"20350"	1998	"cand117677"	"KREIBICH, ROB"	0.757324652263983	0.224918614974845	"WI"	200	0.643	0.957932617665223	"WI-200"	33790
"20351"	2000	"cand117677"	"KREIBICH, ROBIN"	0.863406036571932	0.136593963428068	"WI"	200	0.643	0.957932617665223	"WI-200"	22695
"20352"	2002	"cand117677"	"KREIBICH, ROBIN"	0.825949757264528	0.1664708314436	"WI"	200	0.643	0.957932617665223	"WI-200"	22952.97
"20353"	2004	"cand117677"	"KREIBICH, ROB"	0.883300306951082	0.0885020700850051	"WI"	200	0.643	0.957932617665223	"WI-200"	46326.6
"20354"	2006	"cand117677"	"KREIBICH, ROB"	0.834782196745387	0.126726200345832	"WI"	200	0.643	0.957932617665223	"WI-200"	42217
"20355"	1998	"cand117678"	"KREUSER, JIM"	0.695252679938744	0.207695252679939	"WI"	100	-1.046	-0.156407296695297	"WI-100"	26120
"20356"	2000	"cand117678"	"KREUSER, JAMES"	0.771484259642077	0.135845490520347	"WI"	100	-1.046	-0.156407296695297	"WI-100"	33862
"20357"	2002	"cand117678"	"KREUSER, JAMES"	0.741242985291854	0.128748757994318	"WI"	100	-1.046	-0.156407296695297	"WI-100"	35728.5
"20358"	2004	"cand117678"	"KREUSER, JIM"	0.952662608135796	0.138860903487383	"WI"	100	-1.046	-0.156407296695297	"WI-100"	48894.54
"20359"	2006	"cand117678"	"KREUSER, JAMES E"	0.885512289895486	0.106635815613286	"WI"	100	-1.046	-0.156407296695297	"WI-100"	74318.37
"20360"	1998	"cand117679"	"KRUSICK, PEGGY"	0.0988832014890647	0.197766402978129	"WI"	100	-0.697	-0.63894053914023	"WI-100"	4298
"20361"	2000	"cand117679"	"KRUSICK, PEGGY"	0.525	0.15	"WI"	100	-0.697	-0.63894053914023	"WI-100"	4000
"20363"	2004	"cand117679"	"KRUSICK, PEGGY"	0.0121951219512195	0.480487804878049	"WI"	100	-0.697	-0.63894053914023	"WI-100"	2050
"20364"	2006	"cand117679"	"KRUSICK, PEGGY"	0	0.184210526315789	"WI"	100	-0.697	-0.63894053914023	"WI-100"	1900
"20365"	2008	"cand117679"	"KRUSICK, PEGGY"	0.458837194058548	0.134075948562507	"WI"	100	-0.697	-0.63894053914023	"WI-100"	20137.84
"20366"	2010	"cand117679"	"KRUSICK, PEGGY"	0.63463687150838	0.253631284916201	"WI"	100	-0.697	-0.63894053914023	"WI-100"	4475
"20367"	2012	"cand117679"	"KRUSICK, PEGGY"	0.531397598704465	0.044207773707126	"WI"	100	-0.697	-0.63894053914023	"WI-100"	28275.57
"20368"	1998	"cand117717"	"NASS, STEVE"	0.712328767123288	0.212564950401512	"WI"	200	0.687	1.01194911750649	"WI-200"	10585
"20369"	2000	"cand117717"	"NASS, STEPHEN L"	0.732867357596208	0.257090061862296	"WI"	200	0.687	1.01194911750649	"WI-200"	12447
"20370"	2002	"cand117717"	"NASS, STEPHEN"	0.937965260545906	0.0620347394540943	"WI"	200	0.687	1.01194911750649	"WI-200"	12090
"20371"	2004	"cand117717"	"NASS, STEVE"	0.634408602150538	0.365591397849462	"WI"	200	0.687	1.01194911750649	"WI-200"	9300
"20372"	2006	"cand117717"	"NASS, STEPHEN L"	0.818425076452599	0.162461773700306	"WI"	200	0.687	1.01194911750649	"WI-200"	10464
"20373"	2008	"cand117717"	"NASS, STEVE"	0.632824182866909	0.327120273445845	"WI"	200	0.687	1.01194911750649	"WI-200"	18724
"20374"	2010	"cand117717"	"NASS, STEVE"	0.656209712075634	0.322303394929093	"WI"	200	0.687	1.01194911750649	"WI-200"	11635
"20376"	1998	"cand117718"	"OLSEN, LUTHER S"	0.549295774647887	0.390845070422535	"WI"	200	0.589	0.91710164030528	"WI-200"	14200
"20377"	2000	"cand117718"	"OLSEN, LUTHER"	0.740438953870417	0.213562886055986	"WI"	200	0.589	0.91710164030528	"WI-200"	15218
"20378"	2002	"cand117718"	"OLSEN, LUTHER"	0.773022108560631	0.166044229307995	"WI"	200	0.589	0.91710164030528	"WI-200"	16411.29
"20379"	1998	"cand117719"	"OTT, AL"	0.477990970654628	0.510722347629797	"WI"	200	0.458	0.790775991802982	"WI-200"	8860
"20380"	2000	"cand117719"	"OTT, ALVIN"	0.396135265700483	0.483091787439614	"WI"	200	0.458	0.790775991802982	"WI-200"	8280
"20381"	2002	"cand117719"	"OTT, ALVIN"	0.873417721518987	0	"WI"	200	0.458	0.790775991802982	"WI-200"	3950
"20382"	2004	"cand117719"	"OTT, AL"	0.567259375986304	0.326402623028244	"WI"	200	0.458	0.790775991802982	"WI-200"	17616.28
"20383"	2006	"cand117719"	"OTT, AL"	0.560073271072941	0.409897600672652	"WI"	200	0.458	0.790775991802982	"WI-200"	16650.5
"20384"	2008	"cand117719"	"OTT, AL"	0.471963038568176	0.456179007934843	"WI"	200	0.458	0.790775991802982	"WI-200"	17395.43
"20385"	2010	"cand117719"	"OTT, AL"	0.240384615384615	0.6875	"WI"	200	0.458	0.790775991802982	"WI-200"	10400
"20386"	2012	"cand117719"	"OTT, AL"	0.774713271436374	0.150191152375751	"WI"	200	0.458	0.790775991802982	"WI-200"	36620
"20387"	1998	"cand117720"	"OWENS, CAROL"	0.541398116013882	0.413154850437944	"WI"	200	0.883	0.848765206031893	"WI-200"	12102
"20388"	2000	"cand117720"	"OWENS, CAROL"	0.582240161453078	0.387487386478305	"WI"	200	0.883	0.848765206031893	"WI-200"	9910
"20389"	2002	"cand117720"	"OWENS, CAROL"	0.96875	0.03125	"WI"	200	0.883	0.848765206031893	"WI-200"	3200
"20390"	2004	"cand117720"	"OWENS, CAROL"	0.505381712060759	0.329392177320792	"WI"	200	0.883	0.848765206031893	"WI-200"	23376.39
"20391"	2006	"cand117720"	"OWENS, CAROL"	0.543071935995586	0.465549348230912	"WI"	200	0.883	0.848765206031893	"WI-200"	14499
"20392"	1998	"cand117721"	"SCHNEIDER, MARLIN D"	0.421035702798327	0.432614988742361	"WI"	100	-0.956	-0.45488492134156	"WI-100"	15545
"20393"	2000	"cand117721"	"SCHNEIDER, MARLIN"	0.421943811693242	0.317995444191344	"WI"	100	-0.956	-0.45488492134156	"WI-100"	13170
"20394"	2002	"cand117721"	"SCHNEIDER, MARLIN"	1	0	"WI"	100	-0.956	-0.45488492134156	"WI-100"	4953
"20395"	2004	"cand117721"	"SCHNEIDER, MARLIN D"	0.425831923293852	0.456852791878173	"WI"	100	-0.956	-0.45488492134156	"WI-100"	8865
"20396"	2006	"cand117721"	"SCHNEIDER, MARLIN D"	0.318468657972234	0.239798064787547	"WI"	100	-0.956	-0.45488492134156	"WI-100"	11885
"20397"	2008	"cand117721"	"SCHNEIDER, MARLIN D"	0.541106768928549	0.214787105343207	"WI"	100	-0.956	-0.45488492134156	"WI-100"	17226.36
"20398"	2010	"cand117721"	"SCHNEIDER, MARLIN D"	0.253731343283582	0.353944562899787	"WI"	100	-0.956	-0.45488492134156	"WI-100"	11725
"20399"	1998	"cand117722"	"TRAVIS, DAVE"	0.800946686596911	0	"WI"	100	-1.091	-0.915272047602305	"WI-100"	8028
"20400"	2000	"cand117722"	"TRAVIS, DAVID"	0.710287443267776	0.148260211800303	"WI"	100	-1.091	-0.915272047602305	"WI-100"	6610
"20403"	2006	"cand117722"	"TRAVIS, DAVE"	0.745146369667093	0.104984480555048	"WI"	100	-1.091	-0.915272047602305	"WI-100"	32862
"20404"	1998	"cand117723"	"TURNER, ROBERT L"	0.349907918968692	0.392879066912216	"WI"	100	-1.069	-0.867739847940738	"WI-100"	8145
"20405"	2000	"cand117723"	"TURNER, ROBERT"	0.426345609065156	0.432011331444759	"WI"	100	-1.069	-0.867739847940738	"WI-100"	3530
"20406"	2002	"cand117723"	"TURNER, ROBERT L"	0.720436901210788	0	"WI"	100	-1.069	-0.867739847940738	"WI-100"	21462.06
"20407"	2004	"cand117723"	"TURNER, ROBERT L"	0.40046565774156	0.440711791119242	"WI"	100	-1.069	-0.867739847940738	"WI-100"	6013
"20408"	2006	"cand117723"	"TURNER, ROBERT L"	0.585271658035636	0.140437110506451	"WI"	100	-1.069	-0.867739847940738	"WI-100"	11393
"20409"	2008	"cand117723"	"TURNER, ROBERT"	0.180579739834067	0.435317013213152	"WI"	100	-1.069	-0.867739847940738	"WI-100"	9763
"20410"	2010	"cand117723"	"TURNER, ROBERT"	0.592519170540068	0.0905430755379234	"WI"	100	-1.069	-0.867739847940738	"WI-100"	49203.1
"20411"	2012	"cand117723"	"TURNER, ROBERT"	0.447761194029851	0.0895522388059701	"WI"	100	-1.069	-0.867739847940738	"WI-100"	3350
"20412"	1998	"cand117724"	"UNDERHEIM, GREGG"	0.455908332515458	0.285847482579252	"WI"	200	0.663	0.813990602722513	"WI-200"	40756
"20413"	2000	"cand117724"	"UNDERHEIM, GREGG"	0.825291919170591	0.161511011634536	"WI"	200	0.663	0.813990602722513	"WI-200"	47359
"20414"	2002	"cand117724"	"UNDERHEIM, GREGG"	0.722886164355722	0.23520444595204	"WI"	200	0.663	0.813990602722513	"WI-200"	27210.37
"20415"	2004	"cand117724"	"UNDERHEIM, GREGG"	0.762905934060584	0.207209019127566	"WI"	200	0.663	0.813990602722513	"WI-200"	34506.22
"20416"	1998	"cand117725"	"WARD, DAVID"	0.496815286624204	0.494692144373673	"WI"	200	0.685	0.801600380935265	"WI-200"	11775
"20417"	2000	"cand117725"	"WARD, DAVID"	0.862467988238642	0.137532011761358	"WI"	200	0.685	0.801600380935265	"WI-200"	10543
"20418"	2002	"cand117725"	"WARD, DAVID"	0.530601395593269	0.443013274842054	"WI"	200	0.685	0.801600380935265	"WI-200"	14785.11
"20419"	2004	"cand117725"	"WARD, DAVID W"	0.579440038470562	0.349640250585647	"WI"	200	0.685	0.801600380935265	"WI-200"	19734.57
"20420"	1998	"cand117726"	"WASSERMAN, SHELDON A"	0.885694829515054	0.071744734666083	"WI"	100	-0.918	-1.00493954773879	"WI-100"	41118
"20421"	2000	"cand117726"	"WASSERMAN, SHELDON"	0.919696228381799	0.051054053479121	"WI"	100	-0.918	-1.00493954773879	"WI-100"	47009
"20422"	2002	"cand117726"	"WASSERMAN, SHELDON"	0.831513917652427	0.0719575976692759	"WI"	100	-0.918	-1.00493954773879	"WI-100"	28489
"20423"	2004	"cand117726"	"WASSERMAN, SHELDON A"	0.897024459754546	0.0723381582653623	"WI"	100	-0.918	-1.00493954773879	"WI-100"	53039.78
"20424"	2006	"cand117726"	"WASSERMAN, SHELDON A"	0.812295248638756	0.132170533878584	"WI"	100	-0.918	-1.00493954773879	"WI-100"	44261
"20425"	1998	"cand117727"	"WILLIAMS, ANNETTE POLLY"	0.377551020408163	0.489795918367347	"WI"	100	-1.068	-0.759522364914102	"WI-100"	2450
"20426"	2000	"cand117727"	"WILLIAMS, ANNETTE POLLY"	0.454545454545455	0.545454545454545	"WI"	100	-1.068	-0.759522364914102	"WI-100"	1100
"20427"	2002	"cand117727"	"WILLIAMS, ANNETTE POLLY"	0.759259259259259	0	"WI"	100	-1.068	-0.759522364914102	"WI-100"	2700
"20428"	2004	"cand117727"	"WILLIAMS, ANNETTE POLLY"	0.814629814629815	0.103230103230103	"WI"	100	-1.068	-0.759522364914102	"WI-100"	9009
"20429"	2006	"cand117727"	"WILLIAMS, ANNETTE POLLY"	0.775731964986417	0.0830063386658618	"WI"	100	-1.068	-0.759522364914102	"WI-100"	16565
"20430"	2008	"cand117727"	"WILLIAMS, ANNETTE POLLY"	0.448558727532092	0.111809610595079	"WI"	100	-1.068	-0.759522364914102	"WI-100"	21465.06
"20431"	1998	"cand117729"	"YOUNG, LEON D"	1	0	"WI"	100	-1.341	-0.382024661855555	"WI-100"	950
"20432"	2000	"cand117729"	"YOUNG, LEON"	0.158730158730159	0.301587301587302	"WI"	100	-1.341	-0.382024661855555	"WI-100"	3150
"20433"	2002	"cand117729"	"YOUNG, LEON D"	0.674074074074074	0.00740740740740741	"WI"	100	-1.341	-0.382024661855555	"WI-100"	13500
"20434"	2004	"cand117729"	"YOUNG, LEON D"	0.525510204081633	0.227040816326531	"WI"	100	-1.341	-0.382024661855555	"WI-100"	7840
"20435"	2006	"cand117729"	"YOUNG, LEON D"	0.177639149957712	0.222830080674393	"WI"	100	-1.341	-0.382024661855555	"WI-100"	10097.38
"20436"	2008	"cand117729"	"YOUNG, LEON D"	0.428941404985432	0.213661379087083	"WI"	100	-1.341	-0.382024661855555	"WI-100"	15445
"20437"	2010	"cand117729"	"YOUNG, LEON D"	0.516129032258065	0.305602716468591	"WI"	100	-1.341	-0.382024661855555	"WI-100"	11780
"20438"	2012	"cand117729"	"YOUNG, LEON D"	0.493818327416506	0.335558636881193	"WI"	100	-1.341	-0.382024661855555	"WI-100"	8791.31
"20439"	1998	"cand117730"	"ZIEGELBAUER, BOB"	1	0	"WI"	100	-0.524	0.5665848902062	"WI-100"	100
"20441"	2006	"cand117730"	"ZIEGELBAUER, ROBERT F"	0.551893748483321	0	"WI"	100	-0.524	0.5665848902062	"WI-100"	42856.8
"20442"	2010	"cand117730"	"ZIEGELBAUER, BOB"	0.600030085787258	0	"WI"		0.063	0.5665848902062	"WI-NA"	39752.99
"20444"	2000	"cand117731"	"SUDER, SCOTT"	0.696064921145307	0.236564079007809	"WI"	200	0.775	0.820006427101309	"WI-200"	32655
"20446"	2004	"cand117731"	"SUDER, SCOTT"	0.79151839600888	0.169878601327582	"WI"	200	0.775	0.820006427101309	"WI-200"	37968.29
"20447"	2006	"cand117731"	"SUDER, SCOTT"	0.935099081485815	0.122891900960149	"WI"	200	0.775	0.820006427101309	"WI-200"	57164.06
"20448"	2008	"cand117731"	"SUDER, SCOTT"	0.877262474994222	0.10281260211523	"WI"	200	0.775	0.820006427101309	"WI-200"	62735.5
"20449"	2010	"cand117731"	"SUDER, SCOTT"	0.651673176821165	0.308057826279547	"WI"	200	0.775	0.820006427101309	"WI-200"	24833
"20450"	2012	"cand117731"	"SUDER, SCOTT"	0.889619734267646	0.0593678720074415	"WI"	200	0.775	0.820006427101309	"WI-200"	113697.86
"20452"	2000	"cand117732"	"GUNDRUM, MARK"	0.891341796305621	0.0980574033339517	"WI"	200	0.972	1.09906193703033	"WI-200"	37733
"20453"	2002	"cand117732"	"GUNDRUM, MARK"	0.906877848800576	0.0785598725820725	"WI"	200	0.972	1.09906193703033	"WI-200"	80830.07
"20454"	2004	"cand117732"	"GUNDRUM, MARK"	0.868405112774355	0.104068395063784	"WI"	200	0.972	1.09906193703033	"WI-200"	68464.59
"20455"	2006	"cand117732"	"GUNDRUM, MARK"	0.86766388333931	0.128067209671636	"WI"	200	0.972	1.09906193703033	"WI-200"	58563
"20456"	2008	"cand117732"	"GUNDRUM, MARK"	0.78447122616549	0.197691909793033	"WI"	200	0.972	1.09906193703033	"WI-200"	33638.2
"20458"	2000	"cand117733"	"MONTGOMERY, PHIL"	0.807318971166448	0.134133355176933	"WI"	200	0.735	0.885570598131268	"WI-200"	48832
"20459"	2002	"cand117733"	"MONTGOMERY, PHIL"	0.945909002587094	0.0477807526761437	"WI"	200	0.735	0.885570598131268	"WI-200"	53368.77
"20460"	2004	"cand117733"	"MONTGOMERY, PHIL"	0.841237751006042	0.14938093243578	"WI"	200	0.735	0.885570598131268	"WI-200"	51546.07
"20461"	2006	"cand117733"	"MONTGOMERY, PHIL"	0.871859438639557	0.112144171968674	"WI"	200	0.735	0.885570598131268	"WI-200"	69107.47
"20462"	2008	"cand117733"	"MONTGOMERY, PHIL"	0.900666442438926	0.0890109020219546	"WI"	200	0.735	0.885570598131268	"WI-200"	84765.01
"20464"	2000	"cand117734"	"SINICKI, CHRISTINE"	0.0625	0.484375	"WI"	100	-1.148	-0.79998472042133	"WI-100"	3200
"20465"	2002	"cand117734"	"SINICKI, CHRISTINE M"	1	0	"WI"	100	-1.148	-0.79998472042133	"WI-100"	700
"20466"	2004	"cand117734"	"SINICKI, CHRISTINE M"	0.461389961389961	0.241312741312741	"WI"	100	-1.148	-0.79998472042133	"WI-100"	5180
"20467"	2006	"cand117734"	"SINICKI, CHRISTINE"	0.377358490566038	0.283018867924528	"WI"	100	-1.148	-0.79998472042133	"WI-100"	5300
"20468"	2008	"cand117734"	"SINICKI, CHRISTINE M"	0.208835341365462	0.21285140562249	"WI"	100	-1.148	-0.79998472042133	"WI-100"	12450
"20469"	2010	"cand117734"	"SINICKI, CHRISTINE"	0.117920667936287	0.283986516664415	"WI"	100	-1.148	-0.79998472042133	"WI-100"	11620.27
"20470"	2012	"cand117734"	"SINICKI, CHRISTINE"	0.117020724043006	0.324624733807718	"WI"	100	-1.148	-0.79998472042133	"WI-100"	3850.6
"20472"	2000	"cand117735"	"MILLER, MARK"	0.4874715261959	0.398633257403189	"WI"	100	-1.312	-1.41523862702339	"WI-100"	4390
"20473"	2002	"cand117735"	"MILLER, MARK"	1	0	"WI"	100	-1.312	-1.41523862702339	"WI-100"	3800
"20475"	2000	"cand117736"	"PETTIS, MARK"	0.831313305378444	0.122063300591648	"WI"	200	0.626	0.872306678034212	"WI-200"	52227
"20476"	2002	"cand117736"	"PETTIS, MARK"	0.821171196578093	0.102762296899592	"WI"	200	0.626	0.872306678034212	"WI-200"	64712.45
"20477"	2004	"cand117736"	"PETTIS, MARK L"	0.858134925943133	0.116512943250326	"WI"	200	0.626	0.872306678034212	"WI-200"	128955.63
"20478"	2006	"cand117736"	"PETTIS, MARK L"	0.877802156029529	0.0672228296833178	"WI"	200	0.626	0.872306678034212	"WI-200"	108594.06
"20480"	2000	"cand117737"	"TOWNSEND, JOHN"	0.776886874673174	0.141079832665156	"WI"	200	0.718	0.973726030740211	"WI-200"	45896
"20482"	2004	"cand117737"	"TOWNSEND, JOHN"	0.756980503508094	0.218433046893297	"WI"	200	0.718	0.973726030740211	"WI-200"	28864.68
"20483"	2006	"cand117737"	"TOWNSEND, JOHN F"	0.51433389544688	0.428330522765599	"WI"	200	0.718	0.973726030740211	"WI-200"	14825
"20484"	2008	"cand117737"	"TOWNSEND, JOHN"	0.656265973154386	0.228344749985333	"WI"	200	0.718	0.973726030740211	"WI-200"	28465.73
"20486"	2000	"cand117738"	"LEIBHAM, JOSEPH"	0.838438942509442	0	"WI"	200	0.933	1.09816888646324	"WI-200"	54809
"20488"	2000	"cand117739"	"RHOADES, KITTY"	0.830365117847573	0.123498423230464	"WI"	200	0.723	0.919272957415069	"WI-200"	54859
"20489"	2002	"cand117739"	"RHOADES, KITTY"	0.852977832793852	0.118530399463985	"WI"	200	0.723	0.919272957415069	"WI-200"	54416.42
"20490"	2004	"cand117739"	"RHOADES, KITTY"	0.874777801183917	0.118778728129965	"WI"	200	0.723	0.919272957415069	"WI-200"	63563.57
"20491"	2006	"cand117739"	"RHOADES, KITTY"	0.85060787141974	0.139557537043628	"WI"	200	0.723	0.919272957415069	"WI-200"	53383
"20492"	2008	"cand117739"	"RHOADES, KITTY"	0.894549692020079	0.069511392193979	"WI"	200	0.723	0.919272957415069	"WI-200"	90431.22
"20494"	2000	"cand117740"	"HUNDERTMARK, JEAN"	0.842344972556347	0.124956206936821	"WI"	200	0.907	1.09889197548749	"WI-200"	42815
"20495"	2002	"cand117740"	"HUNDERTMARK, JEAN"	0.978494623655914	0.021505376344086	"WI"	200	0.907	1.09889197548749	"WI-200"	11625
"20496"	2004	"cand117740"	"HUNDERTMARK, JEAN"	0.737290789810359	0.219447333087911	"WI"	200	0.907	1.09889197548749	"WI-200"	33493.23
"20498"	2000	"cand117741"	"SHERMAN, GARY"	0.81271676300578	0.117919075144509	"WI"	100	-1.087	-1.15069995036099	"WI-100"	21625
"20499"	2002	"cand117741"	"SHERMAN, GARY"	0.991031390134529	0	"WI"	100	-1.087	-1.15069995036099	"WI-100"	11150
"20500"	2004	"cand117741"	"SHERMAN, GARY E"	0.846469320882029	0.040873161573686	"WI"	100	-1.087	-1.15069995036099	"WI-100"	72174.5
"20501"	2006	"cand117741"	"SHERMAN, GARY E"	0.839946737683089	0.100645293454881	"WI"	100	-1.087	-1.15069995036099	"WI-100"	48815
"20502"	2008	"cand117741"	"SHERMAN, GARY"	0.811481286745375	0.0681133789015821	"WI"	100	-1.087	-1.15069995036099	"WI-100"	41842
"20504"	2000	"cand117742"	"PETROWSKI, JERRY"	0.799365763674425	0.0642526996497191	"WI"	200	0.643	1.02592339764164	"WI-200"	96494
"20506"	2004	"cand117742"	"PETROWSKI, JERRY J"	0.877087919668483	0.0935919980543336	"WI"	200	0.643	1.02592339764164	"WI-200"	76395.42
"20507"	2006	"cand117742"	"PETROWSKI, JERRY"	0.845812199657086	0.138271640307516	"WI"	200	0.643	1.02592339764164	"WI-200"	50263.38
"20508"	2008	"cand117742"	"PETROWSKI, JERRY J"	0.898192088945314	0.0832973817720154	"WI"	200	0.643	1.02592339764164	"WI-200"	81034.96
"20509"	2010	"cand117742"	"PETROWSKI, JERRY J"	0.838856285470268	0.134286428774777	"WI"	200	0.643	1.02592339764164	"WI-200"	50265.69
"20511"	2000	"cand117743"	"KESTELL, STEVE"	0.67449468919464	0.278985344866222	"WI"	200	0.775	0.946371772472193	"WI-200"	22313
"20512"	2002	"cand117743"	"KESTELL, STEVE"	0.521834439461161	0.332442789618114	"WI"	200	0.775	0.946371772472193	"WI-200"	4963.26
"20513"	2004	"cand117743"	"KESTELL, STEVE"	0.461909198479434	0.442253487905841	"WI"	200	0.775	0.946371772472193	"WI-200"	5087.58
"20514"	2006	"cand117743"	"KESTELL, STEVE"	0.602776982536502	0.365015745777269	"WI"	200	0.775	0.946371772472193	"WI-200"	13972
"20515"	2008	"cand117743"	"KESTELL, STEVE"	0.466804979253112	0.470954356846473	"WI"	200	0.775	0.946371772472193	"WI-200"	12050
"20516"	2010	"cand117743"	"KESTELL, STEVE"	0.580505023079012	0.3923431984795	"WI"	200	0.775	0.946371772472193	"WI-200"	18415
"20517"	2012	"cand117743"	"KESTELL, STEVE"	0.618236343900061	0.272524055709896	"WI"	200	0.775	0.946371772472193	"WI-200"	17392.96
"20519"	2000	"cand117744"	"BERCEAU, TERESE"	0.85424588086185	0.0887198986058302	"WI"	100	-1.489	-1.16418174722157	"WI-100"	7890
"20520"	2004	"cand117744"	"BERCEAU, TERESE"	0.489216799091941	0.283768444948922	"WI"	100	-1.489	-1.16418174722157	"WI-100"	4405
"20521"	2006	"cand117744"	"BERCEAU, TERESE"	0.613953488372093	0.186046511627907	"WI"	100	-1.489	-1.16418174722157	"WI-100"	5375
"20522"	2008	"cand117744"	"BERCEAU, TERESE"	0.0140331181588549	0.463092899242212	"WI"	100	-1.489	-1.16418174722157	"WI-100"	7126
"20523"	2010	"cand117744"	"BERCEAU, TERESE"	0.408096789204281	0.308050255932992	"WI"	100	-1.489	-1.16418174722157	"WI-100"	10745
"20526"	2000	"cand117745"	"RICHARDS, JON"	0.705864397725972	0.0553245068487924	"WI"	100	-1.237	-0.891073779480895	"WI-100"	26209
"20527"	2002	"cand117745"	"RICHARDS, JON"	0.963221601489758	0	"WI"	100	-1.237	-0.891073779480895	"WI-100"	12888
"20528"	2004	"cand117745"	"RICHARDS, JON"	0.762813070160889	0.0879084425277824	"WI"	100	-1.237	-0.891073779480895	"WI-100"	30145
"20529"	2006	"cand117745"	"RICHARDS, JON"	0.648198216047445	0.237497955231508	"WI"	100	-1.237	-0.891073779480895	"WI-100"	19684.38
"20530"	2008	"cand117745"	"RICHARDS, JON"	0.659283426771464	0.13270801982107	"WI"	100	-1.237	-0.891073779480895	"WI-100"	19968.65
"20531"	2010	"cand117745"	"RICHARDS, JON"	0.793499386252046	0.152797667757774	"WI"	100	-1.237	-0.891073779480895	"WI-100"	39104
"20532"	2012	"cand117745"	"RICHARDS, JON"	0.703051422816395	0.189287779322351	"WI"	100	-1.237	-0.891073779480895	"WI-100"	17415.81
"20534"	2000	"cand117746"	"COLON, PEDRO"	0.737548464062034	0.13420817178646	"WI"	100	-1.219	-0.980924664465147	"WI-100"	16765
"20535"	2002	"cand117746"	"COLON, PEDRO"	0.91176862588298	0.0506464081034253	"WI"	100	-1.219	-0.980924664465147	"WI-100"	37515
"20536"	2004	"cand117746"	"COLON, PEDRO"	0.749559985423306	0.0422569064843029	"WI"	100	-1.219	-0.980924664465147	"WI-100"	128973
"20537"	2006	"cand117746"	"COLON, PEDRO A"	0.821684168283058	0.107573629411634	"WI"	100	-1.219	-0.980924664465147	"WI-100"	44853
"20538"	2008	"cand117746"	"COLON, PEDRO"	0.760129562760589	0.0812657916068036	"WI"	100	-1.219	-0.980924664465147	"WI-100"	91674.49
